,Unnamed: 0,username,full_text,tweet_clean,english_text,sentiment,label
202,202,tri_and_i,Bersaing dgn Ai ternyata bukan soal kecepatan desain. Tapi juga Ai ga prnh sakit ga kena macet ga akan keujanan ga bisa stress ga perlu refreshing ga perlu kopi ga perlu naik gaji dsb...,saing dgn ai cepat desain  ai ga prnh sakit ga kena macet ga keujanan ga stress ga refreshing ga kopi ga gaji dsb ,compete with AI fast AI design never get sick no traffic jam no rain no stress no refreshing no coffee no salary etc,-0.2547619047619047,negative
203,203,bukanhoaxxx,Web AI yg berguna : formula bot kelola data seperti excel copy ai menulis dengan cepat &amp; efesien humata review jurnal dan tanya jawab pictory terjemahin ilustrasi/video gitmind bikin mind mapping chatgpt banyak gunanya,web ai yg guna  formula bot kelola data excel copy ai tulis cepat  amp  efesien humata review jurnal pictory terjemahin ilustrasi video gitmind bikin mind mapping chatgpt guna,web ai that uses formula bot manage excel data copy ai write fast and efficient humata journal review pictory translate video illustration gitmind make mind mapping chatgpt use,0.2,positive
204,204,ubay_na17,@AanSaputraa_ @ismailfahmi Tapi secara kemungkinan memang bisa jadi. Bayangkan AI itu menganalisis data yg mencakup berbagai hal yg mana menggunakan AI dalam pengumpulan dan analisis data skala besar berisiko melanggar privasi. Siapa yg bisa memanfaatkan data itu?? Ya pihak2 terkait., bayang ai analis data yg cakup yg ai kumpul analisis data skala risiko langgar privasi  yg manfaat data   ya pihak kait ,shadow ai data analyst who covers what ai collects data analysis scale risk of violating privacy which benefits data yes related parties,0.0,neutral
205,205,0xkotaromiyabi,AI atau kecerdasan buatan adalah teknologi yang memungkinkan mesin/komputer untuk berfikir dan belajar seperti halnya manusia. Blockchain berguna untuk menjaga privasi transparansi integritas dan desentralisasi data...,ai cerdas buat teknologi mesin komputer berfikir ajar hal manusia  blockchain guna jaga privasi transparansi integritas desentralisasi data ,ai smart for machine technology computer think teach human things blockchain to maintain privacy transparency integrity decentralization of data,0.1071428571428571,positive
206,206,PutriSenoWangi,@indosat Kehadiran Artificial Intelligence (AI) jujur sangat membantu dalam memepermudah pekerjan tetapi juga terdapat sisi gelapnya. yang membahayakan adalah penggunaan untuk stalking berlebihan dan Deepfake. #EmpoweringIndonesia Ikutan Yuk @YemimaGea @DeviPranaYanti @AidaLuthfi 59,hadir artificial intelligence  ai  jujur bantu mudah pekerjan sisi gelap  bahaya guna stalking deepfake  ikut yuk ,present artificial intelligence ai honest help easy work dark side danger use stalking deepfake join now,0.0566666666666666,positive
207,207,OgahGila,@ProfOnline_id AI dirancang untuk hal-hal yg positif dan mendorong seseorang untuk lebih produktif jd kl ada yg tanya sesuatu yg berpotensi menyinggung AI kadang tdk mau menjawab.misalnya tentang terorisme.,ai rancang hal yg positif dorong produktif jd kl yg yg potensi singgung ai kadang tdk jawab misal terorisme ,"I design positive things that encourage productivity, so sometimes I don't answer things that have the potential to offend, for example terrorism.",0.1136363636363636,positive
208,208,PutriSenoWangi,@indosat Kehadiran Artificial Intelligence (AI) jujur sangat membantu dalam memepermudah pekerjan tetapi juga terdapat sisi gelapnya. yang membahayakan adalah penggunaan untuk stalking berlebihan dan Deepfake. #EmpoweringIndonesia Ikutan Yuk @YemimaGea @DeviPranaYanti @AidaLuthfi 9,hadir artificial intelligence  ai  jujur bantu mudah pekerjan sisi gelap  bahaya guna stalking deepfake  ikut yuk ,present artificial intelligence ai honest help easy work dark side danger use stalking deepfake join now,0.0566666666666666,positive
209,209,PutriSenoWangi,@indosat Kehadiran Artificial Intelligence (AI) jujur sangat membantu dalam memepermudah pekerjan tetapi juga terdapat sisi gelapnya. yang membahayakan adalah penggunaan untuk stalking berlebihan dan Deepfake. #EmpoweringIndonesia Ikutan Yuk @YemimaGea @DeviPranaYanti @AidaLuthfi 7,hadir artificial intelligence  ai  jujur bantu mudah pekerjan sisi gelap  bahaya guna stalking deepfake  ikut yuk ,present artificial intelligence ai honest help easy work dark side danger use stalking deepfake join now,0.0566666666666666,positive
210,210,cottiwe,@indosat @marsmalouw @satidny @centriixc Dengan teknologi Ai ini sangat memudahkan hidup mampu menjawab pertanyaan kita dengan search angine mengatur jadwal mengingatkan jam zoom meeting dan banyak hal yg ketolong dengan teknologi Ai. #EmpoweringIndonesia @marsmalouw @satidny @centriixc,teknologi ai mudah hidup search angine atur jadwal jam zoom meeting yg tolong teknologi ai ,ai technology easy life search winde set schedule zoom meeting time that helps ai technology,0.4333333333333333,positive
211,211,shda_agatha_,@ismailfahmi Menurut sy kecerdasan buatan memang akan dibutuhkan &amp; tentunya akan terus berkembang &amp; menjadi alat mumpuni dlm pekerjaan dinas intelijen tp tidak akan bisa menggantikan mata². Seperti kemampuan petugas intelijen dlm mempengaruhi keputusan suatu pemerintahan di suatu negara ,sy cerdas buat butuh  amp  kembang  amp  alat mumpuni dlm kerja dinas intelijen tp ganti mata  mampu tugas intelijen dlm pengaruh putus perintah negara,I am smart enough to need a powerful amp flower amp tool in intelligence service work but in exchange for being able to carry out intelligence duties under the influence of the state's broken orders,0.1228571428571428,positive
212,212,cottiwe,@indosat @marsmalouw @satidny @centriixc Dengan teknologi Ai ini sangat memudahkan hidup mampu menjawab pertanyaan kita dengan search angine mengatur jadwal mengingatkan jam zoom meeting dan banyak hal yg ketolong dengan teknologi Ai #EmpoweringIndonesia @marsmalouw @satidny @centriixc,teknologi ai mudah hidup search angine atur jadwal jam zoom meeting yg tolong teknologi ai,ai technology easy life search winde set schedule zoom meeting time that helps ai technology,0.4333333333333333,positive
213,213,PutriSenoWangi,@indosat Kehadiran Artificial Intelligence (AI) jujur sangat membantu dalam memepermudah pekerjan tetapi juga terdapat sisi gelapnya. yang membahayakan adalah penggunaan untuk stalking berlebihan dan Deepfake. #EmpoweringIndonesia Ikutan Yuk @YemimaGea @DeviPranaYanti @AidaLuthfi 8,hadir artificial intelligence  ai  jujur bantu mudah pekerjan sisi gelap  bahaya guna stalking deepfake  ikut yuk ,present artificial intelligence ai honest help easy work dark side danger use stalking deepfake join now,0.0566666666666666,positive
214,214,BernamaTV,MCMC dan Microsoft Malaysia bekerjasama meneroka manfaat sosioekonomi AI termasuk usaha mempersiapkan tenaga kerja masa hadapan dengan pengetahuan AI dan kemahiran digital. https://t.co/Cl7EyHUUx3,mcmc microsoft malaysia bekerjasama teroka manfaat sosioekonomi ai usaha tenaga kerja hadap tahu ai mahir digital ,mcmc microsoft malaysia collaborates to explore the socioeconomic benefits of a digitally adept workforce facing AI,0.6,positive
215,215,bernamadotcom,Malaysia boleh terokai manfaat teknologi AI dari China - Fahmi https://t.co/AGctK7blCP #BernamaNews #TaatSetia @fahmi_fadzil @komunikasi_gov https://t.co/nT2vGmCvJ1,malaysia teroka manfaat teknologi ai china  fahmi,Malaysia explores the benefits of Fahmi's Chinese AI technology,0.0,neutral
216,216,bernamadotcom,Fahmi saran organisasi media manfaat sepenuhnya teknologi AI https://t.co/sJ6UXhxAOU #BernamaNews #AI @fahmi_fadzil https://t.co/KBMhAw0rz7,fahmi saran organisasi media manfaat sepenuh teknologi ai,fahmi suggests media organizations benefit fully from ai technology,0.0,neutral
217,217,bernamadotcom,Malaysia manfaat AI kenal pasti transaksi wang dicurigai melalui NFP - Gabenor BNM https://t.co/TYaOqKHxUs #BernamaNews https://t.co/nJSMaHU0hk,malaysia manfaat ai kenal transaksi wang curiga nfp  gabenor bnm,malaysia benefits ai know suspicious money transactions nfp governor bnm,0.0,neutral
218,218,kemkominfo,Halo Sobatkom! Dalam acara Green IMPACT Days Days Menuju Ketahanan Pangan Air dan Energi Menkominfo Budi Arie menyampaikan manfaat penerapan AI sebagai upaya mengurangi emisi gas rumah kaca global. Yuk simak informasi selanjutnya pada postingan berikut ini! #BersamaKominfo https://t.co/J6jLRRXypg,halo sobatkom  acara green impact days days tahan pangan air energi menkominfo budi arie manfaat terap ai upaya kurang emisi gas rumah kaca global  yuk simak informasi postingan ,hello sobatkom green impact days event food water energy security minister of communication and information budi arie benefits of ai therapy efforts to reduce global greenhouse gas emissions let's see the information in the post,-0.1,negative
219,219,JaPenWPKL,Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC) dan Microsoft Malaysia bekerjasama meneroka manfaat sosioekonomi AI termasuk usaha mempersiapkan tenaga kerja masa hadapan dengan pengetahuan AI dan kemahiran digital. @MCMC_RASMI https://t.co/OCqjKLotsM,suruhanjaya komunikasi multimedia malaysia  mcmc  microsoft malaysia bekerjasama teroka manfaat sosioekonomi ai usaha tenaga kerja hadap tahu ai mahir digital ,suruhanjaya multimedia communications malaysia mcmc microsoft malaysia collaborates to explore the socioeconomic benefits of ai workforce efforts face to know ai digital adept,0.3,positive
220,220,MCMC_RASMI,Teknologi Kecerdasan Buatan (AI) memberi banyak manfaat kepada kehidupan rakyat. Bukan sahaja AI boleh mengurangkan beban kerja seperti kemasukan data pengurusan dan penyimpanan rekod bahkan juga menjimatkan masa untuk menguruskan sesuatu operasi. https://t.co/RWQSJtQctS,teknologi cerdas buat  ai  manfaat hidup rakyat  sahaja ai kurang beban kerja masuk data urus simpan rekod jimat urus operasi ,"smart technology for AI benefits people's lives AI reduces the workload of entering data, managing saving records, saving managing operations",0.2142857142857142,positive
221,221,DivHumas_Polri,Sobat Polri meskipun kecerdasan buatan (AI) memberikan banyak manfaat penggunaan yang berlebihan dapat berdampak negatif pada kesehatan kita. Mari kita bijak dalam memanfaatkan teknologi dan tetap aktif dengan mencari kegiatan fisik seperti olahraga. Bersepeda bermain sepak https://t.co/wTGSglf6dM,sobat polri cerdas buat  ai  manfaat guna dampak negatif sehat  mari bijak manfaat teknologi aktif cari giat fisik olahraga  sepeda main sepak,"smart police friends, make AI useful for negative impacts, be healthy, be wise, use technology, be active, look for physical activities, exercise, cycling, play football",0.1829931972789115,positive
222,222,usim,Manfaat AI bagi peniagaan Bagi para peniaga Al bukan hanya merupakan alat untuk meningkatkan efisiensi operasional tetapi juga sebagai sumber daya yang berharga untuk memahami pasaran dan trend pengguna. https://t.co/lT4PD5WBMM,manfaat ai niaga niaga al alat tingkat efisiensi operasional sumber daya harga paham pasar trend guna ,benefits of ai commerce commerce al tools operational efficiency level resources price market understanding trends use,0.0,neutral
223,223,Bernama_Radio,MCMC dan Microsoft Malaysia bekerjasama meneroka manfaat sosioekonomi AI termasuk usaha mempersiapkan tenaga kerja masa hadapan dengan pengetahuan AI dan kemahiran digital. @MCMC_RASMI @MYMicrosoft @fahmi_fadzil @komunikasi_gov https://t.co/I1fNzZMznG,mcmc microsoft malaysia bekerjasama teroka manfaat sosioekonomi ai usaha tenaga kerja hadap tahu ai mahir digital ,mcmc microsoft malaysia collaborates to explore the socioeconomic benefits of a digitally adept workforce facing AI,0.6,positive
224,224,GoogleCloud_ID,Kembangkan bisnis Anda dengan AI dari Google Cloud . Pelajari beragam manfaat AI untuk meningkatkan efisiensi dan membuka peluang baru pertumbuhan bisnis . Dapatkan inspirasinya di sini: https://t.co/btkdrHxdjU https://t.co/OkCvnZYrgn,kembang bisnis ai google cloud  ajar agam manfaat ai tingkat efisiensi buka peluang tumbuh bisnis  dapat inspirasi ,ai business development google cloud teach religion benefits of ai efficiency level open opportunities for business growth get inspiration,0.0,neutral
225,225,InfoTekno,Ragam manfaat teknologi AI Copilot yang wajib kamu tau https://t.co/ogOIIVo3WY,ragam manfaat teknologi ai copilot wajib tau,Various benefits of AI Copilot technology you must know,0.0,neutral
226,226,komunikasi_gov,Organisasi media disaran manfaat sepenuhnya teknologi kecerdasan buatan (AI) bagi membantu penyediaan laporan berita. YB Fahmi Fadzil Menteri Komunikasi #KementerianKomunikasi #MalaysiaMADANI #JiwaMerdeka https://t.co/6to116T7Hw,organisasi media sar manfaat sepenuh teknologi cerdas buat  ai  bantu sedia lapor berita  yb fahmi fadzil menteri komunikasi,Sar media organization takes full advantage of intelligent technology to help AI prepare to report news YB Fahmi Fadzil Minister of Communications,0.575,positive
227,227,ForHumBUMN,Sebagai salah satu produk unggulan dari Leap Telkom Digital Antares Eazy menyematkan AI pada analitik videonya untuk memberikan manfaat lebih kepada pelanggan. Pengguna dapat mendeteksi dan menganalisis berbagai aspek terkait identitas orang yang direkamnya. https://t.co/tO7EoMKzs2,salah produk unggul leap telkom digital antares eazy semat ai analitik video manfaat langgan  guna deteksi analis aspek kait identitas orang rekam ,one of the superior products of leap telkom digital antares eazy semat ai video analytics benefits of subscriptions for detection of aspects of analysis of people's identity records,0.35,positive
228,228,MalaysiaGazette,Manfaat AI Untuk Pengajian Turath Penguasaan teknologi kecerdasan buatan (AI) dalam kalangan pelajar di negara ini harus diterapkan dengan ilmu Islam termasuk dalam pengajian Turath. Perdana Menteri Datuk Seri Anwar Ibrahim berkata ia bagi mengelak AI hanya dipelopori https://t.co/qqVpcDRu8r,manfaat ai aji turath kuasa teknologi cerdas buat  ai  kalang ajar negara terap ilmu islam aji turath  perdana menteri datuk seri anwar ibrahim elak ai lopor,Benefits of AI Aji Turath Power of Smart Technology,0.2142857142857142,positive
